,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
641,Tyronne Ebuehi,ng NGA,DF,Empoli,it Serie A,26,1995,21.4,26,22,1923,69.2,1.03,0.65,0.51,0.33,0.19,0.42,0.61,0.19,1.07,0.56,0.51,0.56,1.59,3.69,0.05,1.36,0.19,1.03,0.23,0.0,0.05,0.05,0.0,0.14,0.0,0.0,0.05,0.0,0.0,78.1,86.7,83.2,52.9,32.15,41.17,545.79,191.21,14.07,16.21,14.77,17.76,2.52,4.77,0.19,0.09,0.05,0.1,0.56,1.21,0.51,0.33,1.92,41.17,31.96,8.97,0.33,0.0,0.0,1.31,8.64,0.0,0.0,0.0,0.0,32.15,0.23,1.31,0.0,0.0,0.09,0.28,0.09,0.28,0.14,0.09,0.23,0.14,0.23,0.0,0.0,1.45,1.92,1.96,42.3,34.6,50.89,4.91,21.12,20.42,9.81,1.31,50.89,1.21,0.51,0.42,26.07,139.11,69.3,1.45,0.98,0.23,0.75,0.65,28.22,1.96,21.1,0.89,0.19,0.11,0.5,10.9,0.0,0,0,3.1,3.1,0.16,-1.1,-1.1,DF,None,21.4
642,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,30,1991,28.3,30,30,2546,32.9,1.63,1.06,0.57,0.67,0.39,0.81,2.47,1.66,1.06,0.07,0.99,1.06,2.69,0.42,0.04,4.6,0.39,2.23,1.45,0.39,0.04,0.49,0.0,0.21,0.14,0.0,0.0,0.04,0.0,69.9,84.0,74.5,49.8,41.87,59.89,799.96,304.66,18.73,22.3,12.79,17.17,8.02,16.11,0.14,0.2,0.2,-0.06,1.98,6.08,1.7,0.39,7.24,59.89,49.26,10.25,4.03,0.21,1.24,8.3,1.02,4.84,2.05,2.23,0.07,41.87,0.39,1.17,6.0,6.0,0.42,0.57,0.21,0.35,0.3,0.21,0.51,0.14,0.34,0.14,0.11,1.7,7.24,4.13,52.2,30.4,73.04,1.45,10.21,40.21,23.92,1.2,72.83,4.88,2.54,1.48,52.76,300.35,125.34,1.7,2.23,0.14,2.51,1.77,48.73,4.13,41.4,2.05,0.85,0.1,0.25,27.0,19.0,6,6,8.6,3.8,0.07,3.4,2.2,MF,None,28.3
643,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,26,1995,13.9,34,12,1254,35.1,2.3,1.44,0.72,1.22,0.36,0.94,2.66,1.73,0.86,0.07,0.79,1.08,3.38,0.43,0.07,3.44,0.22,2.52,0.65,0.0,0.07,0.14,0.07,0.22,0.0,0.0,0.0,0.0,0.0,80.2,89.2,86.3,62.9,53.6,66.83,994.1,273.53,23.88,26.76,20.36,23.6,7.91,12.59,0.14,0.1,0.14,0.04,1.51,7.34,1.01,0.22,7.05,66.83,60.07,6.19,3.17,0.0,1.29,3.96,0.5,1.94,0.72,0.58,0.07,53.6,0.58,1.29,0.0,0.0,0.07,0.22,0.07,0.22,0.09,0.1,0.19,0.09,0.19,0.14,0.0,1.22,7.05,3.09,44.4,51.9,77.41,0.65,10.22,45.54,22.37,1.58,77.41,1.94,0.86,1.01,45.68,201.22,76.76,1.22,1.29,0.36,1.94,1.37,54.46,3.09,38.5,1.87,0.72,0.04,0.1,26.5,2.0,0,0,1.3,1.3,0.05,-0.3,-0.3,MF,None,13.9
644,Vanderson,br BRA,"DF,MF",Monaco,fr Ligue 1,21,2001,24.6,31,24,2214,58.7,3.41,1.95,1.46,1.38,0.57,1.79,3.05,1.26,1.46,0.37,1.1,1.95,5.37,1.46,0.04,2.52,0.33,1.95,0.2,0.2,0.08,0.0,0.08,0.24,0.0,0.08,0.0,0.0,0.0,75.2,83.4,78.5,53.6,42.24,56.18,724.23,259.8,20.0,23.98,16.46,20.98,4.19,7.8,0.16,0.14,0.13,0.02,1.1,3.46,1.26,0.57,4.39,56.18,47.56,8.25,0.61,0.04,0.57,3.98,7.48,0.16,0.0,0.12,0.0,42.24,0.37,1.46,0.0,0.0,0.04,0.2,0.04,0.2,0.1,0.14,0.24,0.1,0.24,0.16,0.04,2.03,4.39,7.11,40.3,47.8,68.66,2.44,14.23,31.14,23.7,2.07,68.66,2.72,1.1,1.3,44.63,247.24,111.59,2.03,1.5,0.37,1.5,0.85,39.27,7.11,30.8,1.06,0.33,0.04,0.13,19.5,0.0,0,0,2.4,2.4,0.09,-1.4,-1.4,DF,MF,24.6
645,Vedat Muriqi,xk KVX,FW,Mallorca,es La Liga,28,1994,32.6,35,34,2937,23.1,0.37,0.21,0.12,0.21,0.03,0.09,0.4,0.31,0.58,0.21,0.37,0.37,0.74,2.24,0.0,1.47,0.15,0.98,0.0,0.06,0.21,0.18,0.03,0.09,0.0,0.0,0.0,0.03,0.03,57.1,72.1,48.6,36.7,14.48,25.37,194.08,40.8,9.42,13.07,3.83,7.88,0.55,1.5,0.09,0.06,0.05,0.03,0.64,1.32,0.18,0.0,1.84,25.37,25.09,0.28,0.0,0.09,0.12,0.34,0.0,0.0,0.0,0.0,0.0,14.48,0.0,0.95,4.0,5.0,0.46,0.55,0.34,0.43,0.38,0.06,0.45,0.26,0.33,0.18,0.03,0.86,1.84,4.66,38.7,48.4,36.63,2.76,4.91,18.16,13.8,3.44,36.47,0.95,0.37,0.46,18.44,78.47,26.47,0.86,0.86,0.31,2.45,1.41,27.48,4.66,35.2,2.18,0.77,0.15,0.44,15.3,0.0,4,5,12.5,8.6,0.12,2.5,2.4,FW,None,32.6
646,Victor Lindelöf,se SWE,DF,Manchester Utd,eng Premier League,28,1994,15.2,20,14,1365,52.9,1.45,1.12,0.66,0.59,0.2,0.59,1.12,0.53,1.18,0.59,0.59,1.38,2.83,4.14,0.07,0.4,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.1,94.6,96.8,71.1,56.97,61.18,1007.43,304.08,20.92,22.11,31.51,32.57,3.55,5.0,0.0,0.01,0.03,-0.01,0.2,2.3,0.13,0.0,2.37,61.18,59.54,1.64,0.86,0.13,0.07,0.07,0.07,0.0,0.0,0.0,0.0,56.97,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,0.07,0.0,0.2,2.37,0.07,66.7,33.3,70.66,9.54,36.18,32.3,2.3,0.33,70.66,0.2,0.13,0.07,42.89,203.55,100.59,0.2,0.26,0.0,0.07,0.13,48.62,0.07,0.0,0.2,0.0,0.0,0.0,7.9,0.0,0,0,0.3,0.3,0.09,-0.3,-0.3,DF,None,15.2
647,Victor Osimhen,ng NGA,FW,Napoli,it Serie A,23,1998,28.5,32,30,2566,0.0,0.35,0.21,0.04,0.07,0.25,0.0,0.25,0.25,0.21,0.04,0.18,0.21,0.56,1.02,0.0,2.8,0.32,1.89,0.0,0.18,0.39,0.28,0.07,0.21,0.0,0.0,0.04,0.07,0.0,69.0,79.4,65.7,72.4,9.68,14.04,136.49,20.42,5.54,6.98,2.49,3.79,0.74,1.02,0.14,0.1,0.06,0.04,1.19,0.7,0.35,0.07,0.98,14.04,13.44,0.6,0.0,0.04,0.11,0.67,0.32,0.0,0.0,0.0,0.0,9.68,0.0,0.95,2.0,3.0,0.91,1.05,0.84,0.98,0.75,0.1,0.85,0.66,0.76,0.14,0.0,1.51,0.98,6.88,33.3,48.0,27.68,1.09,1.58,7.86,18.84,8.14,27.58,2.63,0.88,1.26,16.46,90.84,29.33,1.51,0.81,0.95,3.37,1.72,20.84,6.88,39.4,4.63,1.82,0.18,0.46,12.8,1.0,2,3,21.3,18.9,0.14,4.7,5.1,FW,None,28.5
648,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,de Bundesliga,29,1993,26.8,33,30,2408,41.9,1.08,0.6,0.22,0.56,0.3,0.49,1.16,0.67,0.67,0.04,0.63,0.71,1.79,0.71,0.0,4.9,0.56,3.1,1.23,0.11,0.3,0.04,0.11,0.19,0.26,0.0,0.07,0.04,0.0,73.1,85.3,78.1,48.0,36.46,49.85,655.86,196.72,17.13,20.07,13.81,17.69,4.59,9.55,0.19,0.21,0.23,-0.02,2.05,3.06,1.72,0.15,4.78,49.85,43.1,6.49,2.99,0.19,0.6,5.04,0.6,2.5,1.46,0.71,0.0,36.46,0.26,1.01,7.0,8.0,0.56,0.75,0.3,0.49,0.39,0.21,0.59,0.14,0.35,0.07,0.0,2.43,4.78,4.63,56.8,28.4,59.51,1.16,8.06,28.96,23.1,2.43,59.22,2.76,1.57,0.78,34.07,181.9,84.85,2.43,1.64,0.67,1.57,1.04,39.55,4.63,43.1,2.17,0.93,0.14,0.32,22.6,15.0,7,8,10.3,3.9,0.07,4.7,4.1,MF,FW,26.8
649,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,22,2000,31.4,33,32,2823,35.9,0.96,0.67,0.32,0.38,0.25,0.45,1.24,0.8,0.76,0.03,0.73,0.19,1.15,0.03,0.0,5.13,0.67,3.28,0.06,0.86,0.35,0.54,0.03,0.38,0.0,0.13,0.13,0.0,0.03,76.6,87.4,77.9,59.5,28.12,36.72,373.41,77.13,18.5,21.18,6.5,8.34,1.4,2.36,0.29,0.3,0.28,-0.01,2.04,0.96,1.43,0.06,2.77,36.72,35.25,1.31,0.25,0.16,0.32,2.04,0.76,0.22,0.0,0.0,0.0,28.12,0.16,1.94,0.0,0.0,0.32,0.61,0.32,0.61,0.34,0.3,0.63,0.34,0.63,0.32,0.03,7.04,2.77,15.76,36.6,50.0,54.36,0.1,2.99,14.14,37.9,8.28,54.36,9.75,3.57,4.87,43.22,345.67,180.19,7.04,3.15,4.46,3.28,1.94,46.5,15.76,46.8,2.45,1.15,0.13,0.28,16.2,0.0,0,0,10.5,10.5,0.14,-0.5,-0.5,FW,None,31.4
650,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,31,1991,31.5,32,32,2835,42.1,0.86,0.44,0.41,0.35,0.1,0.25,0.6,0.35,0.76,0.51,0.25,0.98,1.84,4.38,0.1,0.7,0.1,0.54,0.0,0.0,0.13,0.0,0.03,0.06,0.0,0.0,0.03,0.0,0.0,90.5,93.7,94.6,70.9,74.44,82.29,1445.17,529.21,26.76,28.57,39.24,41.46,7.75,10.92,0.03,0.04,0.03,-0.01,0.22,4.95,0.19,0.0,4.03,82.29,79.11,3.14,2.32,0.03,0.98,0.03,0.29,0.0,0.0,0.0,0.0,74.44,0.03,0.29,0.0,0.0,0.1,0.13,0.1,0.13,0.08,0.04,0.12,0.08,0.12,0.1,0.0,0.32,4.03,0.25,100.0,0.0,91.3,11.46,42.13,45.3,4.06,2.1,91.3,0.06,0.06,0.0,55.87,210.92,100.06,0.32,0.44,0.06,0.22,0.0,66.19,0.25,30.0,0.95,0.29,0.1,0.33,12.8,0.0,0,0,2.6,2.6,0.09,0.4,0.4,DF,None,31.5
651,Vitaliy Mykolenko,ua UKR,DF,Everton,eng Premier League,23,1999,29.5,34,30,2655,54.9,1.97,1.15,1.22,0.64,0.1,0.95,1.73,0.78,1.69,0.54,1.15,1.56,3.53,3.36,0.0,1.52,0.1,1.36,0.03,0.0,0.07,0.07,0.0,0.07,0.0,0.0,0.03,0.0,0.0,74.8,87.0,76.5,42.9,32.75,43.8,515.22,199.12,17.25,19.83,12.37,16.17,2.14,4.98,0.0,0.04,0.03,-0.04,0.64,2.85,0.71,0.37,3.39,43.8,35.42,8.1,0.34,0.03,0.1,1.93,7.69,0.07,0.03,0.03,0.0,32.75,0.27,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,0.14,0.0,1.05,3.39,2.44,44.0,56.0,55.08,4.2,19.53,23.49,12.54,0.88,55.08,0.85,0.37,0.47,23.76,105.19,50.54,1.05,1.12,0.24,1.08,0.27,27.05,2.44,30.0,0.34,0.1,0.0,0.0,20.3,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,DF,None,29.5
652,Vitaly Janelt,de GER,"MF,DF",Brentford,eng Premier League,24,1998,24.5,35,24,2208,42.9,2.2,1.1,0.82,0.98,0.41,0.86,2.0,1.14,1.18,0.37,0.82,1.18,3.39,1.06,0.0,1.91,0.16,1.59,0.04,0.08,0.12,0.0,0.08,0.16,0.0,0.0,0.0,0.0,0.0,79.6,88.2,82.8,64.7,33.14,41.63,577.59,158.94,16.78,19.02,12.16,14.69,3.67,5.67,0.04,0.06,0.06,-0.02,0.65,3.06,0.78,0.33,3.35,41.63,40.24,1.18,0.49,0.12,0.69,0.9,0.65,0.04,0.04,0.0,0.0,33.14,0.2,0.86,0.0,0.0,0.12,0.16,0.12,0.16,0.1,0.06,0.15,0.1,0.15,0.12,0.0,0.57,3.35,1.14,37.5,58.3,50.78,2.69,13.67,27.55,9.88,1.47,50.78,0.98,0.37,0.57,27.06,114.2,50.86,0.57,0.73,0.08,0.73,0.45,30.08,1.14,35.7,0.57,0.2,0.21,0.6,15.8,0.0,0,0,2.4,2.4,0.17,0.6,0.6,MF,DF,24.5
653,Vladimír Coufal,cz CZE,DF,West Ham,eng Premier League,29,1992,23.7,27,24,2136,70.6,2.45,1.31,1.56,0.63,0.25,1.52,2.15,0.63,1.01,0.25,0.76,1.6,4.05,2.95,0.0,2.19,0.13,1.52,0.55,0.0,0.04,0.08,0.0,0.08,0.04,0.0,0.0,0.0,0.0,62.2,82.4,63.7,36.7,30.8,49.54,538.23,273.04,14.64,17.76,11.77,18.48,3.5,9.54,0.04,0.11,0.07,-0.06,1.1,2.87,0.8,0.59,3.46,49.54,38.27,10.97,0.68,0.0,0.0,4.77,10.3,0.0,0.0,0.0,0.0,30.8,0.3,1.98,0.0,0.0,0.0,0.04,0.0,0.04,0.01,0.1,0.11,0.01,0.11,0.21,0.0,2.24,3.46,4.6,17.6,35.3,60.46,4.39,18.35,24.47,17.89,0.89,60.46,0.72,0.13,0.25,24.39,138.57,72.15,2.24,1.39,0.08,1.05,0.89,28.06,4.6,0.0,0.25,0.0,0.0,0.0,25.7,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,DF,None,23.7
654,Víctor Chust,es ESP,DF,Cádiz,es La Liga,22,2000,10.7,14,10,965,57.1,0.84,0.56,0.65,0.19,0.0,0.37,0.65,0.28,0.75,0.28,0.47,0.93,1.78,4.95,0.0,0.47,0.0,0.37,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.7,89.0,89.6,69.0,34.02,41.12,749.16,277.29,9.81,11.03,16.07,17.94,7.29,10.56,0.0,0.0,0.01,0.0,0.09,2.06,0.09,0.0,2.06,41.12,38.5,2.34,2.15,0.0,0.47,0.0,0.19,0.0,0.0,0.0,0.0,34.02,0.28,0.47,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09,0.28,0.0,0.37,2.06,0.19,33.3,66.7,49.81,6.64,27.2,22.15,1.21,0.56,49.81,0.28,0.09,0.19,22.99,136.64,67.1,0.37,0.19,0.09,0.19,0.09,28.5,0.19,100.0,0.19,0.19,0.5,0.5,7.0,0.0,0,0,0.9,0.9,0.47,0.1,0.1,DF,None,10.7
655,Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,31,1991,18.2,27,20,1635,24.0,1.43,0.71,0.71,0.38,0.33,0.33,1.37,1.04,0.93,0.05,0.88,0.49,1.92,1.1,0.0,2.31,0.39,1.15,0.44,0.16,0.27,0.22,0.05,0.16,0.0,0.0,0.16,0.05,0.0,71.2,79.9,76.9,58.9,18.9,26.54,332.36,105.77,8.74,10.93,6.04,7.86,2.91,4.95,0.05,0.09,0.09,-0.03,1.04,2.25,0.66,0.11,2.69,26.54,23.13,3.19,0.88,0.16,0.6,2.14,0.6,0.99,0.49,0.49,0.0,18.9,0.22,1.1,0.0,0.0,0.22,0.28,0.22,0.28,0.23,0.09,0.32,0.23,0.32,0.27,0.05,2.2,2.69,5.0,45.9,39.3,39.18,1.26,5.55,19.84,14.89,3.52,39.18,3.35,1.54,1.32,28.35,193.52,84.07,2.2,0.93,1.21,2.69,1.65,25.93,5.0,42.1,2.09,0.88,0.11,0.25,22.2,0.0,0,0,4.1,4.1,0.11,-0.1,-0.1,FW,MF,18.2
656,Walace,br BRA,MF,Udinese,it Serie A,27,1995,35.4,37,37,3190,45.6,2.32,1.1,1.19,0.88,0.25,1.16,2.54,1.38,1.33,0.34,0.99,1.44,3.76,1.44,0.03,1.49,0.17,1.21,0.03,0.0,0.14,0.08,0.03,0.14,0.0,0.0,0.0,0.03,0.0,83.7,87.5,89.5,73.5,41.86,50.03,777.94,235.71,16.55,18.93,18.84,21.05,5.34,7.26,0.03,0.05,0.03,-0.02,0.48,4.32,0.34,0.08,4.8,50.03,47.68,2.18,1.58,0.03,0.71,0.59,0.2,0.03,0.0,0.0,0.0,41.86,0.17,1.07,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.05,0.08,0.03,0.08,0.17,0.0,1.33,4.8,1.02,39.3,46.4,60.76,3.42,18.33,35.76,7.34,0.42,60.76,0.79,0.31,0.37,34.52,180.14,83.79,1.33,0.9,0.0,1.1,0.82,36.64,1.02,18.8,0.9,0.17,0.0,0.0,26.4,0.0,0,0,1.1,1.1,0.04,-1.1,-1.1,MF,None,35.4
657,Waldemar Anton,de GER,DF,Stuttgart,de Bundesliga,26,1996,32.6,34,34,2934,52.9,1.5,0.83,0.83,0.58,0.09,0.83,1.56,0.74,1.35,0.49,0.86,1.17,2.67,3.77,0.06,1.2,0.15,0.86,0.12,0.06,0.15,0.0,0.0,0.09,0.0,0.0,0.06,0.0,0.0,79.1,85.7,87.5,51.5,49.97,63.16,981.99,372.85,16.53,19.29,28.01,32.02,5.12,9.94,0.06,0.04,0.04,0.02,0.31,3.44,0.49,0.12,4.14,63.16,56.87,6.17,1.96,0.12,0.64,0.95,4.17,0.0,0.0,0.0,0.0,49.97,0.12,0.95,0.0,0.0,0.03,0.09,0.03,0.09,0.05,0.04,0.09,0.05,0.09,0.12,0.0,1.72,4.14,1.6,50.0,47.4,74.69,7.48,34.6,33.22,7.64,1.1,74.69,1.17,0.58,0.55,42.42,254.02,139.79,1.72,1.04,0.12,0.74,0.52,46.96,1.6,20.8,0.74,0.15,0.04,0.2,18.3,0.0,0,0,1.6,1.6,0.07,-0.6,-0.6,DF,None,32.6
658,Warmed Omari,fr FRA,DF,Rennes,fr Ligue 1,22,2000,15.1,16,15,1363,50.0,1.32,0.73,0.93,0.4,0.0,0.93,1.85,0.93,0.86,0.46,0.4,1.13,2.45,2.85,0.07,0.86,0.07,0.66,0.0,0.0,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,92.8,91.0,96.8,85.0,60.33,65.03,1271.85,389.93,13.44,14.77,37.95,39.21,8.28,9.74,0.0,0.03,0.04,-0.03,0.33,2.78,0.13,0.0,3.84,65.03,63.31,1.66,1.52,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.33,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.06,0.04,0.06,0.13,0.07,0.26,3.84,0.0,75.0,0.0,73.25,5.83,31.46,40.6,1.79,0.53,73.25,0.26,0.2,0.0,57.42,339.93,172.25,0.26,0.6,0.0,0.46,0.26,54.3,0.0,33.3,0.2,0.07,0.0,0.0,7.1,0.0,0,0,0.6,0.6,0.19,-0.6,-0.6,DF,None,15.1
659,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,29,1993,32.5,33,33,2922,44.7,2.15,1.14,0.92,0.95,0.28,1.17,2.62,1.45,1.35,0.18,1.17,0.8,2.95,1.94,0.0,2.59,0.28,2.06,0.0,0.09,0.12,0.22,0.09,0.15,0.0,0.0,0.03,0.06,0.03,79.2,82.2,85.6,68.1,36.0,45.45,643.78,190.37,15.32,18.65,15.78,18.43,4.0,5.88,0.12,0.14,0.12,-0.02,1.42,4.25,0.86,0.03,5.26,45.45,44.55,0.74,0.62,0.22,0.31,0.22,0.12,0.0,0.0,0.0,0.0,36.0,0.15,0.95,0.0,0.0,0.15,0.28,0.15,0.28,0.12,0.15,0.26,0.12,0.26,0.09,0.0,0.98,5.26,2.06,50.9,36.4,57.63,3.32,15.6,31.17,11.69,1.69,57.63,1.69,0.86,0.62,30.58,137.54,67.38,0.98,1.17,0.15,1.69,1.6,37.45,2.06,33.3,1.39,0.46,0.11,0.33,16.7,0.0,0,0,3.8,3.8,0.09,1.2,1.2,MF,None,32.5
660,Weston McKennie,us USA,MF,Leeds United+Juventus,eng Premier League+it Serie A,23,1998,2489.0,34,29,2489,46.32671480144405,1.5927797833935018,0.6494945848375452,0.28888086642599275,0.9721660649819496,0.325956678700361,0.5397472924187726,1.332707581227437,0.7971841155234658,1.3377617328519855,0.2533574007220217,1.084404332129964,1.1941516245487362,2.7811552346570396,1.476389891696751,0.038014440433213,1.70173285198556,,1.4417328519855597,0.10974729241877257,0.038014440433213,0.10646209386281588,0.0,0.0,0.10732851985559566,0.034657039711191336,0.0,0.0,0.0,0.0,77.39638989169676,82.76714801444044,81.07220216606498,65.49783393501805,29.170541516245486,37.76321299638989,470.5069314079422,151.69851985559566,15.20259927797834,18.37736462093863,10.067725631768953,12.415595667870038,2.7076895306859208,4.226173285198556,0.07267148014440433,0.048447653429602895,0.05111913357400722,0.024223826714801448,0.7550902527075812,2.634259927797834,0.7583754512635379,0.2533574007220217,4.363935018050542,37.76321299638989,35.30631768953069,2.2753429602888087,0.3986281588447653,0.1824187725631769,0.2912996389891697,0.864115523465704,1.8016245487364622,0.0,0.0,0.0,0.0,29.170541516245486,0.18155234657039712,0.8310469314079423,,,0.038014440433213,0.10646209386281588,0.038014440433213,0.10646209386281588,0.06267148014440434,0.048447653429602895,0.11111913357400724,0.06267148014440434,0.11111913357400724,0.25415162454873647,0.0,1.1925631768953069,4.363935018050542,3.1412996389891696,72.6014440433213,23.817328519855597,48.125342960288805,2.3825992779783394,10.939025270758123,23.46339350180505,14.152851985559566,1.4063537906137185,48.125342960288805,0.9028519855595668,0.6519855595667869,0.21620938628158845,22.77826714801444,105.01707581227437,53.034476534296026,1.1925631768953069,0.9746570397111912,0.07180505415162455,1.7331046931407943,1.3361371841155236,28.66321299638989,3.1412996389891696,30.014440433212997,0.7550902527075812,0.21870036101083032,0.13,0.25,26.0,0.0,0,0,1.7000000000000002,1.7000000000000002,0.16999999999999998,-0.7000000000000001,-0.7000000000000001,MF,None,
661,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,22.7,31,24,2046,63.2,1.19,0.75,0.62,0.44,0.13,0.53,0.84,0.31,0.66,0.09,0.57,0.53,1.72,1.45,0.04,1.98,0.18,1.28,0.0,0.31,0.31,0.09,0.0,0.09,0.0,0.04,0.04,0.0,0.0,75.0,85.8,76.4,51.1,37.58,50.13,645.77,190.35,17.31,20.18,16.56,21.67,2.95,5.77,0.04,0.08,0.07,-0.04,1.01,2.03,1.06,0.44,2.95,50.13,40.66,9.12,0.88,0.13,0.31,2.47,8.24,0.0,0.0,0.0,0.0,37.58,0.35,0.84,0.0,0.0,0.09,0.13,0.09,0.13,0.12,0.08,0.2,0.12,0.2,0.35,0.0,2.38,2.95,4.1,55.6,24.1,59.65,2.03,13.17,28.59,18.5,2.6,59.65,2.38,1.32,0.57,31.19,165.15,78.81,2.38,1.5,0.4,1.45,0.75,37.4,4.1,29.4,1.5,0.44,0.06,0.2,14.0,0.0,0,0,2.7,2.7,0.08,-0.7,-0.7,DF,None,22.7
662,Willi Orban,hu HUN,DF,RB Leipzig,de Bundesliga,29,1992,32.8,33,33,2951,60.5,1.55,0.91,1.01,0.55,0.0,0.79,1.31,0.52,1.28,0.73,0.55,1.19,2.74,3.93,0.03,0.73,0.06,0.49,0.0,0.0,0.15,0.09,0.0,0.03,0.0,0.0,0.0,0.03,0.0,88.9,92.3,94.3,68.2,71.49,80.43,1414.57,500.18,20.82,22.56,43.14,45.73,7.32,10.73,0.0,0.01,0.02,-0.01,0.18,4.7,0.06,0.0,4.66,80.43,77.87,2.44,2.26,0.03,0.46,0.09,0.09,0.0,0.0,0.0,0.0,71.49,0.12,0.46,0.0,0.0,0.12,0.12,0.12,0.12,0.09,0.01,0.1,0.09,0.1,0.09,0.0,0.49,4.66,0.27,47.1,35.3,91.46,10.09,44.91,43.93,3.02,1.68,91.46,0.52,0.24,0.18,61.95,295.7,145.58,0.49,0.64,0.03,0.4,0.24,66.07,0.27,37.0,0.82,0.3,0.15,0.4,11.5,1.0,0,0,3.0,3.0,0.11,1.0,1.0,DF,None,32.8
