,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
613,Stefan de Vrij,nl NED,DF,Inter,it Serie A,31.0,1992.0,17.6,25,17,1586,53.3,1.02,0.74,0.74,0.23,0.06,0.45,0.85,0.4,1.25,0.57,0.68,1.36,2.39,2.9,0.0,0.51,0.06,0.4,0.0,0.0,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,92.3,94.6,94.6,71.9,52.95,57.39,932.61,306.53,19.89,21.02,29.77,31.48,2.61,3.64,0.0,0.02,0.02,-0.02,0.11,1.93,0.23,0.0,2.44,57.39,56.19,1.14,0.85,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,52.95,0.06,0.11,0.0,0.0,0.06,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05,0.0,0.0,0.34,2.44,0.11,100.0,0.0,65.62,6.31,32.44,31.99,1.48,0.8,65.62,0.11,0.11,0.0,34.55,159.09,82.95,0.34,0.28,0.0,0.4,0.0,44.15,0.11,30.0,0.57,0.17,0.1,0.33,12.3,0.0,0,0,0.6,0.6,0.06,0.4,0.4,DF,None,17.6
614,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,30.0,1992.0,19.3,33,19,1738,40.0,1.09,0.67,0.73,0.21,0.16,0.31,0.78,0.47,0.57,0.21,0.36,0.67,1.76,0.78,0.1,2.74,0.36,1.81,0.05,0.16,0.41,0.21,0.1,0.26,0.0,0.05,0.05,0.0,0.0,82.3,87.1,85.1,72.5,28.24,34.3,441.24,89.27,15.8,18.13,10.05,11.81,1.92,2.64,0.21,0.12,0.09,0.09,1.04,1.19,0.62,0.26,2.28,34.3,31.97,2.18,0.05,0.1,0.47,0.88,2.02,0.05,0.05,0.0,0.0,28.24,0.16,0.88,0.0,0.0,0.16,0.36,0.16,0.36,0.13,0.12,0.25,0.13,0.25,0.1,0.0,2.38,2.28,6.79,40.7,50.0,43.68,1.45,8.24,19.07,16.99,3.11,43.68,2.8,1.14,1.4,28.24,177.36,81.55,2.38,1.5,1.14,1.4,0.88,31.3,6.79,25.0,2.07,0.52,0.08,0.3,19.1,1.0,0,0,2.5,2.5,0.06,0.5,0.5,FW,DF,19.3
615,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,28.0,1994.0,19.7,32,20,1769,27.3,0.41,0.36,0.0,0.15,0.25,0.15,0.56,0.41,0.66,0.15,0.51,0.1,0.51,0.91,0.0,1.63,0.31,1.02,0.0,0.0,0.46,0.15,0.0,0.1,0.0,0.0,0.15,0.05,0.0,62.1,65.7,60.6,68.4,14.31,23.05,199.39,37.06,7.87,11.98,4.77,7.87,0.66,0.96,0.1,0.11,0.07,-0.01,1.07,1.37,0.46,0.15,1.27,23.05,22.89,0.1,0.0,0.0,0.1,0.56,0.1,0.0,0.0,0.0,0.0,14.31,0.05,0.61,0.0,0.0,0.31,0.41,0.31,0.41,0.45,0.11,0.56,0.45,0.56,0.1,0.05,1.12,1.27,5.63,61.1,38.9,34.16,1.12,1.98,16.35,16.04,6.04,34.16,0.91,0.56,0.36,21.07,124.97,36.4,1.12,1.17,0.3,2.94,0.86,27.26,5.63,41.7,3.05,1.27,0.1,0.24,11.4,0.0,0,0,8.9,8.9,0.15,-2.9,-2.9,FW,None,19.7
616,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,26.0,1997.0,18.4,25,19,1659,48.9,2.77,2.12,1.3,1.25,0.22,1.2,2.45,1.25,1.58,0.38,1.2,1.09,3.86,1.36,0.05,1.73,0.22,1.36,0.05,0.16,0.05,0.0,0.11,0.11,0.05,0.05,0.0,0.0,0.0,73.9,80.9,78.5,68.3,24.18,32.72,485.87,136.74,9.18,11.36,9.73,12.39,4.67,6.85,0.11,0.08,0.05,0.03,0.92,3.04,0.76,0.05,3.7,32.72,30.98,1.58,1.25,0.0,0.65,0.49,0.11,0.0,0.0,0.0,0.0,24.18,0.16,1.03,0.0,0.0,0.0,0.11,0.0,0.11,0.05,0.07,0.13,0.05,0.13,0.38,0.0,1.09,3.7,1.96,52.9,41.2,44.18,2.28,9.73,26.41,8.59,1.2,44.18,1.85,0.98,0.76,21.2,107.17,42.72,1.09,0.82,0.16,1.14,0.71,22.39,1.96,31.8,1.19,0.38,0.0,0.0,22.4,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0,MF,None,18.4
617,Sven Botman,nl NED,DF,Newcastle Utd,eng Premier League,23.0,2000.0,15.3,17,15,1377,61.5,1.31,0.85,0.92,0.39,0.0,0.52,0.85,0.33,1.31,1.05,0.26,0.59,1.9,3.99,0.2,0.92,0.2,0.78,0.0,0.0,0.13,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,90.6,93.5,93.9,74.2,60.2,66.47,1112.88,441.83,23.33,24.97,30.0,31.96,6.41,8.63,0.13,0.07,0.04,0.07,0.33,2.48,0.07,0.0,2.29,66.47,64.12,2.35,2.09,0.0,0.33,0.0,0.13,0.0,0.0,0.0,0.0,60.2,0.0,0.2,0.0,0.0,0.13,0.26,0.13,0.26,0.04,0.07,0.11,0.04,0.11,0.13,0.0,0.0,2.29,0.33,0.0,100.0,75.42,12.16,44.18,29.41,1.9,1.31,75.42,0.13,0.0,0.13,43.92,187.32,91.7,0.0,0.26,0.0,0.33,0.13,53.73,0.33,20.0,0.65,0.13,0.2,1.0,10.5,0.0,0,0,0.6,0.6,0.06,1.4,1.4,DF,None,15.3
618,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,25.0,1997.0,11.6,20,12,1042,50.0,0.78,0.6,0.09,0.34,0.34,0.09,0.17,0.09,0.6,0.17,0.43,0.09,0.86,0.78,0.0,2.6,0.52,1.9,0.0,0.17,0.0,0.34,0.17,0.43,0.0,0.09,0.0,0.0,0.0,72.6,79.3,72.3,60.0,10.95,15.09,137.41,26.9,7.59,9.57,2.93,4.05,0.26,0.43,0.26,0.15,0.08,0.11,0.86,0.52,0.26,0.0,1.21,15.09,14.57,0.34,0.0,0.17,0.09,0.09,0.0,0.0,0.0,0.0,0.0,10.95,0.17,0.26,0.0,0.0,0.52,0.78,0.52,0.78,0.41,0.15,0.56,0.41,0.56,0.17,0.0,0.69,1.21,3.88,50.0,43.8,25.34,1.21,2.59,13.19,10.17,3.71,25.34,1.38,0.69,0.6,14.48,64.48,27.59,0.69,0.52,0.52,3.28,0.95,18.02,3.88,50.0,1.9,0.95,0.27,0.55,11.5,0.0,0,0,4.7,4.7,0.22,1.3,1.3,FW,None,11.6
619,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22.0,2001.0,23.9,30,24,2150,39.1,1.09,0.71,0.63,0.25,0.21,0.38,0.96,0.59,0.88,0.08,0.79,0.46,1.55,0.33,0.04,4.61,0.29,2.76,0.96,0.42,0.21,0.25,0.0,0.17,0.08,0.04,0.0,0.0,0.0,70.9,84.7,71.8,46.6,25.56,36.07,399.16,121.0,14.77,17.45,7.66,10.67,2.26,4.85,0.17,0.27,0.27,-0.1,2.43,1.59,1.3,0.21,3.72,36.07,31.76,4.1,0.54,0.25,0.13,6.07,0.08,3.43,1.92,0.75,0.0,25.56,0.21,1.34,0.0,0.0,0.29,0.46,0.29,0.46,0.15,0.27,0.42,0.15,0.42,0.04,0.0,5.69,3.72,9.67,47.0,37.6,48.58,0.46,3.93,16.9,28.58,5.1,48.58,4.9,2.3,1.84,31.17,265.02,141.34,5.69,2.38,2.64,2.51,1.13,34.77,9.67,45.7,1.93,0.88,0.15,0.33,17.5,2.0,0,0,3.5,3.5,0.08,3.5,3.5,FW,MF,23.9
620,Takuma Asano,jp JPN,"FW,MF",Bochum,de Bundesliga,28.0,1994.0,22.1,29,26,1986,30.4,0.77,0.27,0.09,0.41,0.27,0.32,1.04,0.72,0.77,0.14,0.63,0.18,0.95,0.5,0.0,2.95,0.23,1.99,0.05,0.23,0.36,0.27,0.05,0.14,0.0,0.0,0.09,0.0,0.0,66.0,78.8,69.8,42.3,11.86,17.96,157.29,38.69,7.74,9.82,3.03,4.34,0.5,1.18,0.05,0.06,0.04,-0.01,0.95,0.77,0.59,0.05,1.45,17.96,17.33,0.54,0.05,0.05,0.0,1.67,0.09,0.05,0.0,0.0,0.0,11.86,0.09,1.18,0.0,0.0,0.27,0.32,0.27,0.32,0.36,0.06,0.42,0.36,0.42,0.09,0.0,2.53,1.45,7.56,43.2,48.6,28.78,0.77,3.21,9.86,16.43,4.3,28.78,1.67,0.72,0.81,17.1,126.24,57.92,2.53,1.22,1.27,2.13,1.49,19.37,7.56,35.4,2.95,1.04,0.09,0.26,14.9,0.0,0,0,7.9,7.9,0.12,-1.9,-1.9,FW,MF,22.1
621,Terem Moffi,ng NGA,FW,Nice,fr Ligue 1,24.0,1999.0,21.7,30,23,1949,25.0,0.32,0.18,0.0,0.23,0.09,0.14,0.55,0.41,0.65,0.05,0.6,0.14,0.46,0.69,0.0,2.03,0.23,1.47,0.0,0.28,0.09,0.14,0.05,0.18,0.0,0.05,0.0,0.0,0.0,70.8,80.5,71.3,52.6,12.63,17.83,170.23,25.53,7.42,9.22,4.01,5.62,0.46,0.88,0.09,0.15,0.05,-0.06,1.01,0.65,0.55,0.0,1.24,17.83,16.08,1.47,0.05,0.05,0.0,0.32,0.09,0.0,0.0,0.0,0.0,12.63,0.28,0.83,3.0,3.0,0.51,0.6,0.37,0.46,0.49,0.15,0.64,0.38,0.53,0.18,0.0,1.11,1.24,5.67,57.6,39.4,26.36,0.83,2.03,13.0,11.8,4.24,26.22,1.52,0.88,0.6,18.53,111.43,45.85,1.11,1.06,0.55,2.63,1.57,18.85,5.67,43.5,2.12,0.92,0.17,0.4,15.4,0.0,3,3,10.7,8.3,0.18,0.3,-0.3,FW,None,21.7
622,Teun Koopmeiners,nl NED,MF,Atalanta,it Serie A,25.0,1998.0,29.2,34,29,2627,34.0,1.34,0.82,0.41,0.75,0.17,0.58,1.71,1.13,1.13,0.1,1.03,0.34,1.68,1.2,0.0,4.18,0.41,3.08,0.79,0.21,0.07,0.03,0.0,0.38,0.03,0.0,0.0,0.0,0.0,77.0,85.6,83.2,53.2,37.4,48.6,644.66,222.29,17.29,20.21,15.14,18.18,3.66,6.88,0.17,0.2,0.18,-0.03,2.05,4.32,1.54,0.58,5.79,48.6,43.84,4.42,1.16,0.1,0.31,4.14,0.45,2.02,1.06,0.68,0.0,37.4,0.34,1.1,2.0,2.0,0.41,0.58,0.34,0.51,0.22,0.2,0.43,0.17,0.37,0.17,0.0,2.71,5.79,6.51,38.0,58.0,59.66,1.78,9.11,28.7,22.57,2.91,59.59,1.71,0.65,0.99,32.26,183.53,100.75,2.71,1.85,0.72,2.05,1.47,41.92,6.51,30.8,1.78,0.55,0.19,0.63,18.2,2.0,2,2,6.5,5.0,0.1,5.5,5.0,MF,None,29.2
623,Theo Hernández,fr FRA,DF,Milan,it Serie A,25.0,1997.0,31.0,32,31,2791,50.0,0.97,0.55,0.61,0.35,0.0,0.35,0.71,0.35,1.06,0.42,0.65,0.74,1.71,1.35,0.03,3.84,0.42,2.81,0.26,0.23,0.35,0.16,0.03,0.35,0.0,0.0,0.03,0.03,0.0,86.1,93.9,89.8,52.9,55.39,64.32,845.16,291.19,30.13,32.1,20.55,22.87,2.94,5.55,0.13,0.14,0.15,-0.01,1.42,3.32,1.29,0.39,5.35,64.32,56.06,8.13,2.58,0.19,0.55,2.19,4.71,0.58,0.13,0.23,0.0,55.39,0.13,1.45,1.0,2.0,0.16,0.29,0.13,0.26,0.16,0.14,0.3,0.11,0.25,0.35,0.03,3.71,5.35,4.0,45.7,39.5,73.23,2.9,18.74,38.42,17.13,2.29,73.16,2.61,1.19,1.03,47.32,301.68,196.61,3.71,3.0,0.42,0.97,0.71,51.68,4.0,29.1,1.77,0.52,0.07,0.25,20.7,2.0,1,2,4.9,3.4,0.06,0.1,0.6,DF,None,31.0
624,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,38.0,1984.0,28.1,31,28,2527,58.8,1.03,0.53,0.78,0.21,0.04,0.71,1.21,0.5,1.17,0.85,0.32,0.93,1.96,5.44,0.14,0.96,0.14,0.89,0.04,0.0,0.04,0.0,0.0,0.11,0.0,0.0,0.04,0.0,0.0,94.7,96.6,96.7,76.9,77.08,81.39,1371.6,552.06,31.57,32.67,39.82,41.17,5.09,6.62,0.04,0.04,0.02,0.0,0.32,4.45,0.36,0.04,3.63,81.39,78.22,3.13,2.14,0.0,0.32,0.14,0.11,0.0,0.0,0.0,0.0,77.08,0.04,0.21,0.0,0.0,0.11,0.14,0.11,0.14,0.03,0.04,0.06,0.03,0.06,0.14,0.0,0.07,3.63,0.18,50.0,0.0,90.71,14.16,45.55,42.63,2.81,0.85,90.71,0.14,0.07,0.0,57.76,244.2,137.62,0.07,0.39,0.0,0.25,0.04,67.3,0.18,28.6,0.5,0.14,0.21,0.75,9.4,0.0,0,0,0.8,0.8,0.06,2.2,2.2,DF,None,28.1
625,Thierry Correia,pt POR,DF,Valencia,es La Liga,24.0,1999.0,23.9,31,25,2154,57.1,2.64,1.46,1.63,0.84,0.17,1.17,2.05,0.88,1.63,0.67,0.96,1.38,4.02,2.55,0.0,2.13,0.29,1.59,0.25,0.13,0.04,0.13,0.0,0.13,0.08,0.0,0.04,0.04,0.0,75.9,89.8,79.9,40.7,42.55,56.07,698.7,284.94,22.85,25.44,15.44,19.33,3.56,8.74,0.08,0.09,0.1,-0.0,0.75,2.93,1.21,0.46,3.35,56.07,43.22,12.55,1.3,0.08,0.17,2.01,11.21,0.04,0.0,0.0,0.0,42.55,0.29,0.79,0.0,0.0,0.0,0.08,0.0,0.08,0.03,0.09,0.11,0.03,0.11,0.17,0.04,1.67,3.35,2.34,45.1,41.2,67.15,3.77,24.98,30.92,12.22,1.0,67.15,2.13,0.96,0.88,32.05,155.82,85.69,1.67,1.13,0.54,0.88,0.33,35.23,2.34,40.0,0.21,0.08,0.0,0.0,20.9,0.0,0,0,0.6,0.6,0.12,-0.6,-0.6,DF,None,23.9
626,Thilo Kehrer,de GER,DF,Monaco,fr Ligue 1,26.0,1996.0,14.7,15,15,1323,56.4,2.18,1.5,1.5,0.48,0.2,1.5,2.65,1.16,1.22,0.41,0.82,2.04,4.22,3.74,0.0,1.29,0.27,0.88,0.07,0.0,0.34,0.0,0.0,0.2,0.0,0.0,0.07,0.0,0.0,88.9,89.8,93.3,74.6,58.44,65.71,1113.54,466.05,19.86,22.11,31.5,33.74,5.99,8.03,0.07,0.07,0.02,-0.01,0.34,5.99,0.14,0.0,6.12,65.71,61.22,4.49,2.18,0.07,0.14,0.27,1.29,0.0,0.0,0.0,0.0,58.44,0.0,0.75,0.0,0.0,0.07,0.14,0.07,0.14,0.05,0.07,0.12,0.05,0.12,0.27,0.07,0.88,6.12,1.09,75.0,0.0,76.19,7.41,28.03,43.2,5.51,1.36,76.19,0.27,0.2,0.0,54.08,292.11,156.67,0.88,0.75,0.0,0.2,0.14,51.43,1.09,33.3,0.82,0.27,0.08,0.25,11.1,0.0,0,0,0.7,0.7,0.06,0.3,0.3,DF,None,14.7
627,Thomas Delaine,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,31.0,1992.0,22.7,27,24,2044,47.6,1.67,0.84,1.28,0.35,0.04,0.88,1.85,0.97,0.79,0.09,0.7,0.75,2.42,2.25,0.0,2.16,0.26,1.5,0.35,0.18,0.04,0.09,0.0,0.04,0.09,0.04,0.0,0.09,0.0,72.3,84.5,74.2,48.2,28.11,38.85,478.41,157.22,12.51,14.8,12.69,17.09,2.33,4.85,0.04,0.16,0.13,-0.11,1.15,1.32,1.01,0.53,2.29,38.85,30.79,7.89,1.06,0.09,0.04,4.58,6.43,0.4,0.0,0.35,0.0,28.11,0.18,1.1,0.0,0.0,0.04,0.09,0.04,0.09,0.07,0.16,0.23,0.07,0.23,0.22,0.0,2.78,2.29,6.65,57.6,42.4,48.33,2.6,13.39,18.28,17.0,1.15,48.33,1.45,0.84,0.62,30.48,199.3,89.74,2.78,1.98,0.22,1.45,0.48,27.62,6.65,16.7,0.53,0.09,0.08,0.5,15.1,0.0,0,0,1.7,1.7,0.14,-0.7,-0.7,DF,MF,22.7
628,Thomas Foket,be BEL,DF,Reims,fr Ligue 1,28.0,1994.0,20.4,27,22,1833,44.4,1.57,0.83,1.03,0.39,0.15,0.98,2.21,1.23,1.67,0.59,1.08,1.23,2.79,1.76,0.0,1.48,0.3,1.32,0.1,0.0,0.05,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,80.6,88.1,84.8,60.9,42.25,52.4,719.9,206.81,20.0,22.7,18.09,21.32,3.43,5.64,0.05,0.04,0.07,0.0,0.54,2.55,0.49,0.34,3.19,52.4,42.4,9.41,0.39,0.0,0.0,1.81,9.02,0.0,0.0,0.0,0.0,42.25,0.59,1.32,0.0,0.0,0.0,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05,0.44,0.05,1.18,3.19,4.12,58.3,41.7,61.27,3.82,18.33,27.89,15.39,0.93,61.27,0.59,0.34,0.25,39.02,200.74,90.59,1.18,1.18,0.05,1.32,0.49,35.78,4.12,0.0,0.15,0.0,0.0,0.0,15.6,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,DF,None,20.4
629,Thomas Müller,de GER,"MF,FW",Bayern Munich,de Bundesliga,33.0,1989.0,18.4,31,20,1654,37.1,1.41,0.87,0.27,0.54,0.6,0.71,1.9,1.2,1.2,0.0,1.2,0.16,1.58,0.33,0.0,5.22,0.76,4.4,0.0,0.05,0.38,0.27,0.11,0.65,0.0,0.0,0.0,0.05,0.05,74.3,84.3,73.5,49.3,32.72,44.02,489.29,127.61,18.42,21.85,11.47,15.6,1.79,3.64,0.49,0.46,0.43,0.03,2.77,2.83,2.34,0.54,4.46,44.02,41.68,2.23,0.16,0.38,0.11,2.99,1.85,0.0,0.0,0.0,0.0,32.72,0.11,1.36,0.0,0.0,0.27,0.76,0.27,0.76,0.31,0.46,0.77,0.31,0.77,0.0,0.0,2.07,4.46,10.22,52.4,38.1,52.23,0.49,3.53,19.35,29.73,6.14,52.23,1.14,0.6,0.43,28.75,133.37,75.22,2.07,1.96,0.49,1.47,1.25,41.36,10.22,30.6,1.96,0.6,0.14,0.45,11.9,0.0,0,0,5.7,5.7,0.17,-0.7,-0.7,MF,FW,18.4
630,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,21.0,2002.0,11.5,26,11,1032,16.7,0.43,0.17,0.26,0.0,0.17,0.09,0.52,0.43,1.13,0.0,1.13,0.26,0.7,0.78,0.0,2.62,0.09,1.13,0.17,0.61,0.61,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,65.1,77.2,65.1,38.1,15.74,24.17,219.48,37.83,9.74,12.61,4.7,7.22,0.7,1.83,0.09,0.07,0.08,0.02,0.78,0.61,0.87,0.09,1.48,24.17,22.96,1.13,0.52,0.0,0.0,2.43,0.09,0.17,0.09,0.09,0.0,15.74,0.09,1.3,0.0,0.0,0.09,0.17,0.09,0.17,0.23,0.07,0.3,0.23,0.3,0.26,0.0,1.83,1.48,9.74,38.2,50.9,38.87,0.78,5.3,16.0,17.91,4.61,38.87,4.78,1.83,2.43,24.43,135.39,47.65,1.83,1.13,1.65,4.26,2.0,29.48,9.74,37.0,2.35,0.87,0.04,0.1,13.5,0.0,0,0,2.7,2.7,0.1,-1.7,-1.7,FW,MF,11.5
631,Timo Hübers,de GER,DF,Köln,de Bundesliga,27.0,1996.0,30.9,31,31,2778,61.3,2.2,1.52,1.65,0.45,0.1,1.59,2.59,1.0,1.75,0.91,0.84,2.04,4.24,5.44,0.03,0.71,0.03,0.61,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,84.5,89.4,92.4,52.0,47.67,56.41,922.98,339.32,14.5,16.21,28.45,30.78,4.21,8.09,0.0,0.02,0.03,-0.02,0.19,3.4,0.23,0.03,3.37,56.41,53.88,2.36,1.94,0.03,0.26,0.1,0.23,0.0,0.0,0.0,0.0,47.67,0.16,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08,0.19,0.0,0.61,3.37,0.1,66.7,33.3,69.35,8.64,38.83,29.03,2.1,1.0,69.35,0.19,0.13,0.06,38.93,195.24,111.39,0.61,0.45,0.03,0.36,0.23,41.42,0.1,22.7,0.71,0.16,0.0,0.0,12.6,0.0,0,0,1.8,1.8,0.08,-1.8,-1.8,DF,None,30.9
632,Timothy Castagne,be BEL,DF,Fulham,eng Premier League,27.0,1995.0,29.3,34,29,2634,59.1,1.67,0.82,0.78,0.55,0.34,0.89,1.5,0.61,1.3,0.34,0.96,1.3,2.97,2.35,0.03,1.71,0.07,1.33,0.07,0.14,0.14,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,81.2,88.8,86.4,56.2,46.08,56.72,724.85,251.23,24.06,27.1,17.54,20.31,3.11,5.53,0.1,0.06,0.06,0.04,0.61,2.53,0.58,0.27,2.63,56.72,46.86,9.76,0.92,0.07,0.07,1.71,8.84,0.0,0.0,0.0,0.0,46.08,0.1,1.88,0.0,0.0,0.03,0.14,0.03,0.14,0.06,0.07,0.12,0.06,0.12,0.1,0.0,1.64,2.63,3.86,56.7,33.3,66.11,3.96,23.79,28.36,14.27,1.98,66.11,1.02,0.58,0.34,30.0,129.01,63.31,1.64,0.85,0.2,0.85,0.34,38.26,3.86,28.6,0.48,0.14,0.07,0.25,11.3,0.0,0,0,1.6,1.6,0.12,-0.6,-0.6,DF,None,29.3
633,Timothy Weah,us USA,"DF,FW",Juventus,it Serie A,23.0,2000.0,14.0,30,12,1258,75.0,1.93,1.43,1.14,0.57,0.21,1.07,1.43,0.36,0.86,0.07,0.79,0.36,2.29,1.07,0.0,2.15,0.14,1.79,0.07,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.0,79.7,89.0,86.2,55.1,34.0,42.64,536.57,125.57,17.93,20.14,13.86,16.07,1.93,3.5,0.07,0.08,0.08,-0.01,0.93,2.57,0.93,0.29,3.43,42.64,39.57,2.86,0.0,0.0,0.07,2.71,2.86,0.0,0.0,0.0,0.0,34.0,0.21,1.64,0.0,0.0,0.0,0.07,0.0,0.07,0.11,0.08,0.19,0.11,0.19,0.36,0.0,2.5,3.43,6.0,38.5,38.5,51.0,1.57,10.07,21.71,19.5,1.93,51.0,0.93,0.36,0.36,30.21,199.5,86.29,2.5,1.36,0.57,1.07,0.71,34.79,6.0,16.7,0.86,0.14,0.0,0.0,20.0,0.0,0,0,1.5,1.5,0.13,-1.5,-1.5,DF,FW,14.0
634,Tommaso Augello,it ITA,DF,Cagliari,it Serie A,28.0,1994.0,26.9,32,28,2418,64.0,0.97,0.71,0.67,0.22,0.07,0.59,0.93,0.33,0.78,0.37,0.41,0.63,1.6,3.31,0.0,2.08,0.07,1.19,0.71,0.0,0.04,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,69.1,86.9,73.3,38.6,34.16,49.41,599.26,268.1,15.54,17.88,14.98,20.45,3.35,8.66,0.04,0.07,0.09,-0.04,1.0,2.53,1.15,0.74,3.57,49.41,37.47,11.78,1.56,0.04,0.07,5.69,8.96,1.26,0.26,0.93,0.0,34.16,0.15,1.56,0.0,0.0,0.04,0.07,0.04,0.07,0.02,0.07,0.09,0.02,0.09,0.19,0.0,2.3,3.57,3.68,51.7,41.4,57.4,3.61,19.67,23.23,15.17,0.33,57.4,1.08,0.56,0.45,25.72,147.32,79.37,2.3,1.26,0.04,0.78,0.3,28.7,3.68,30.0,0.37,0.11,0.1,0.33,24.1,1.0,0,0,0.5,0.5,0.05,0.5,0.5,DF,None,26.9
635,Tomáš Souček,cz CZE,MF,West Ham,eng Premier League,28.0,1995.0,31.9,37,34,2870,44.7,1.66,1.1,0.75,0.82,0.09,0.66,1.47,0.82,1.72,0.88,0.85,1.16,2.82,3.42,0.0,1.32,0.13,1.07,0.03,0.0,0.13,0.0,0.09,0.13,0.0,0.0,0.0,0.0,0.0,75.1,80.9,78.6,62.8,22.63,30.16,356.36,112.66,11.41,14.11,8.53,10.85,1.69,2.7,0.06,0.05,0.04,0.01,0.63,2.51,0.25,0.06,2.7,30.16,29.75,0.22,0.06,0.06,0.28,0.19,0.09,0.0,0.0,0.0,0.0,22.63,0.19,0.85,0.0,0.0,0.22,0.28,0.22,0.28,0.21,0.05,0.26,0.21,0.26,0.22,0.0,0.22,2.7,1.22,36.4,63.6,42.01,5.83,14.29,20.47,7.34,2.26,42.01,0.34,0.13,0.22,16.71,58.59,18.68,0.22,0.41,0.06,0.63,0.38,21.22,1.22,34.9,1.35,0.47,0.16,0.47,11.0,0.0,0,0,6.7,6.7,0.16,0.3,0.3,MF,None,31.9
